#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.tuftsdaily.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.lapresse.tn/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://anovademocracia.com.br/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.ihlashaberajansi.com.tr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://monitoreconomico.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.thegatewaypundit.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.la-prensa.com.mx/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.jagonews24.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://imprensaoficialmunicipal.com.br/dirce_reis
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://us.cnn.com/shows/erin-burnett-out-front
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.atarde.com.br/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.kray.ck.ua/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://english.cnstock.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.ifre.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.democratandchronicle.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.domjp.com.br/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://gitlab.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.uralskweek.kz/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.folhadeblumenau.com.br/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://aajtak.intoday.in/dilliaajtak
random=RANDOM;all=1;keep_all=1;depth=1;url=http://gallica.bnf.fr/ark:/12148/cb344184287/date
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.newsoforange.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://mainecampus.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.giornaledicalabria.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wildcat.arizona.edu/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.theonlinecurrent.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://dyvys.info/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.loc.gov/chroniclingamerica/lccn/sn92051487/issues
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.wagonertribune.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.zevener-zeitung.de/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.insidemacgames.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://gallica.bnf.fr/ark:/12148/cb34446531j/date
random=RANDOM;all=1;keep_all=1;depth=1;url=http://purl.access.gpo.gov/GPO/LPS2039
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.france2.fr/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://wisconsinexaminer.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.universityregister.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.ukrinform.ua/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://lvsl.fr/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.krishakjagat.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://gazetavechorka.ru/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.bizjournals.com/southflorida
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.itnijs.frl/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://imprensaoficialmunicipal.com.br/aracatuba
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.startv.com.tr/program/star-haber
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://oldgoldandblack.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://standinggroups.ecpr.eu/extremismanddemocracy/newsletter/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://disclose.ngo/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.wnycatholic.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.elheraldo.co/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://imprensaoficialmunicipal.com.br/lindoia
random=RANDOM;all=1;keep_all=1;depth=1;url=https://dailyjournalonline.com/community/farmington-press/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.logisticsmgmt.in/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.sakigake.jp/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.missourinet.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.ville.st-hyacinthe.qc.ca/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://andina.pe/agencia/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.harlemweekly.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://ioes.dio.es.gov.br/buscanova/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://nycdailypost.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://advertiserdemocrat.com.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://mokokchungtimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.14ymedio.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.rit.edu/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.swz.it/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.xal.cat/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.imprensaoficialmunicipal.com.br/guaranidoeste
random=RANDOM;all=1;keep_all=1;depth=1;url=http://do.corumba.ms.gov.br/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ifaa.net/plexus/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.echoweekly.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ylakarjala.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://bcc.lib.hkbu.edu.hk/artcollection/the-graphic-08/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://nextleftnotes.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.mizanonline.ir/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.diariodeburgos.es/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://groupe-ecomedia.com/eco-de-lain/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.nim.ru/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://martinsvillebulletin.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.blesk.cz/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://pridesource.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.cagnotte.fr/Agenda-et-actualites/Bulletins-municipaux-et-infos-mairie/Les-bulletins-municipaux
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://stiften.dk/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.gundemhaberim.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.jarviseutu-lehti.fi/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://nadezhda.me/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://issuu.com/cineclubeviseu
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.bizjournals.com/rhodeisland
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ivz-aktuell.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://sai.io.org.br/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.elclarin.cl/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://raseef22.net/english
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.lecourrierdupaysderetz.fr/journal-numerique
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://metnews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://oregonnews.uoregon.edu/lccn/sn97071028/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.dailykesari.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://pyatnica-news.friday.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.sntv.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.schaffhausen24.ch/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.saintdenis.re/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://svenska.yle.fi/vetamix
random=RANDOM;all=1;keep_all=1;depth=1;url=http://in-korolev.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://gandernewsroom.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://174.127.124.253/index.php
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.hombourg68.fr/services/mairie/bc/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.sina.com.cn/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.kkray.org.ua/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://columbiadailyherald.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.journalexpress.ca/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://audiovisual.ec.europa.eu/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.impo.com.uy/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.doebelner-anzeiger.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://noklapja.nlcafe.hu/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.ajc.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.newsnow.co.uk/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.stillmanexchange.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.publihebdos.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.seacoastonline.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://vtdigger.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://prtimes.jp/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.africatopsports.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.voran.by/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.usc.edu/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.jamaicaobserver.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://eg.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://millelacsband.com/news/inaajimowin-archive
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://seattlemag.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://anno.onb.ac.at/cgi-content/anno?aid=pll
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.oe24.at/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://chicagocrusader.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.reuters.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.kotimaa24.fi/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://sooeveningnews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://tibetology.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.africaintelligence.fr/LAE/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://chinadigitaltimes.net/chinese/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://prabhatkhabar.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://vaildaily.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.earlham.edu/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.esterrepublic.com/Republicwelcome.html
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.bramptonguardian.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.alliedpress.co.nz/publications
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.eltelegrafo.com.ec/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.peoplenews.tw/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://eltarapaca.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.indap.org.br/cad.php?redir=true&estado=Bahia&categoria=Concei%E7%E3o+do+Coit%E9&palavra=Prefeitura&pg=buscar
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://barnstablepatriot.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.tri-cityherald.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.diarioviregion.cl/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://aarhus.lokalavisen.dk/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://baltnews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://ztanews.ir/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wafa.ps/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.stuff.co.nz/dominionpost
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.shms.com.sa/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.pte.au.poznan.pl/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.ballade.no/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.westvalleyview.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.vijaykarnataka.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thinkersnewsng.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://madamasr.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://wickedlocal.com/gloucester
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.bozemandailychronicle.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.matadesaojoao.ba.gov.br/site/diariooficial
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://wickedlocal.com/plymouth
random=RANDOM;all=1;keep_all=1;depth=1;url=http://gorodnews.ru/gorod/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://stocklink.no/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.AgenciaCN.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.maragogipe.ba.io.org.br/diarioOficial
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.chinawriter.com.cn/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thenorthernecho.co.uk/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://ezproxy.aut.ac.nz/login?url=http://YU7RZ9HN8Y.search.serialssolutions.com/?V=1.0&L=YU7RZ9HN8Y&S=JCs&C=TC0000456183&T=marc
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://washingtoncitypaper.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://kiosque.limedia.fr/recherche/?query=&uniform_title=L%27Est+R%C3%A9publicain
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://phillipknightley.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.segabg.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.tnp.sg/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://info.berezhany.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ug.ru/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://scnow.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.wherewhatwhen.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.pinkpaper.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thestate.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://nationalvoice.co.in/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://nytid.no/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.algerie-eco.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://journallesoir.ca/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://nadiaterranova.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.mairie-penestin.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.maannews.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.handelsblatt.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.femmes-medecins.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.kultura-portal.ru/tree/cultpaper/cultfirst.jsp
random=RANDOM;all=1;keep_all=1;depth=1;url=https://bcc.lib.hkbu.edu.hk/artcollection/category/collection/illustrations-from-british-historical-newspapers/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.readingeagle.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://eldiariony.com/noticias/index.aspx
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://baltictimes.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.kaakai.in/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.sanmarcosrecord.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.dowjones.com/professional/newswires/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://rusvesna.su/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.therecordherald.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://lanuevaespana.es/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.tryondailybulletin.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.olandsbladet.se/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.palatinate.org.uk/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://newsadvance.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://syndication.andrewsmcmeel.com/nea
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.bretania.bzh/EXPLOITATION/Bretania/presse-ancienne.aspx
random=RANDOM;all=1;keep_all=1;depth=1;url=http://etudiant.lefigaro.fr/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://search.epnet.com/direct.asp?db=f5h&bquery=is+00022403&scope=site
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.metronieuws.nl/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.westhawaiitoday.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.malaysiakini.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.s21.com.gt/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://gallica.bnf.fr/ark:/12148/cb344836924/date&rk=42918;4
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.leconomic.cat/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://metro.co.uk/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.syandanpatrika.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://edicoladigitale.ecodibergamo.it/sesaab/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://vimenn.no/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.roadbook.travel/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.hersfelder-zeitung.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.lucena.pb.gov.br/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.tribunapracy.by/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.valleycenter.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.monde-libertaire.fr/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.bmamag.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://cisweb.lexis-nexis.com/sourceselect/returnToSearch.asp?csisrc=223268&after=0:ALL
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.borsen.no/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://kalteng.tribunnews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://angra.rj.gov.br/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://argusleader.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.news24.com/fin24
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.lavozdeasturias.es/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.loc.gov/chroniclingamerica/lccn/sn85026945/issues
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.aufbau.eu/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mundouniversitario.pt/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.indap.org.br/cad.php?redir=true&estado=Bahia&categoria=Cruz+das+Almas&palavra=Prefeitura&pg=buscar
random=RANDOM;all=1;keep_all=1;depth=1;url=http://news.newenergytimes.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.baltimoreexaminer.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://flsentinel.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://santoantonio.live/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.lehavre.fr/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://wehotimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://ansonrecord.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.joutsenolehti.fi/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.andalusiastarnews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.eu-digest.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.metro.lu/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.thechristianrecorder.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://sistemas.macae.rj.gov.br:84/diariooficial/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.themichigantimes.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.thequint.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.grani.lv/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.saugusadvertiser.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://jornada.com.mx/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.derryjournal.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://siamrath.co.th/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://dailytargum.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.sparechangenews.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.realclearscience.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.samoaobserver.ws/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://lug-info.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://retro.seals.ch/digbib/vollist?UID=bmb-001
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ack.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.newschief.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.jaridatakhbarak.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mairie-bonne.fr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.evenement-bf.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.rozmitalptr.cz/hlavni-menu/tremsinske-listy/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.lajeado.rs.gov.br/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://phileleftherosgroup.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://nur-05.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.homeaccentstoday.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.lephareonline.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&sp=DGBHBCA&ai=1&e=-------en-20--1--txt-txIN---------------1
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.thenews-gazette.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.fjordingen.no/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.gettyimages.com/EditorialImages/Archival/Hulton
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.aucklandmuseum.com/collections-research/collections/record/am_library-manuscriptsandarchives-16688
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://hetq.am/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.stuff.co.nz/southland-times/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.suedostschweiz.ch/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.littlefallstimes.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.t-online.de/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.naeil.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.nantucketindependent.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.challenge.ma/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://semanario.itapetininga.sp.gov.br/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://almydan.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.fontainebleau.fr/publications-131.html
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.gameblog.fr/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://news.google.com/newspapers?nid=kVDlchZkYg4C
